cr_id,gender,age,race
1058615,MALE,35.0,WHITE
1058616,MALE,46.0,BLACK
1058618,FEMALE,22.0,BLACK
1058621,FEMALE,36.0,BLACK
1058622,FEMALE,44.0,BLACK
1058625,FEMALE,37.0,HISPANIC
1058628,FEMALE,,HISPANIC
1058632,FEMALE,63.0,BLACK
1058635,MALE,44.0,BLACK
1058636,MALE,46.0,BLACK
1058637,MALE,38.0,BLACK
1058639,FEMALE,60.0,BLACK
1058642,FEMALE,61.0,WHITE
1058644,MALE,25.0,BLACK
1058646,FEMALE,32.0,BLACK
1058647,FEMALE,,BLACK
1058649,FEMALE,37.0,BLACK
1058651,MALE,57.0,BLACK
1058652,MALE,,WHITE
1058653,FEMALE,45.0,WHITE
1058654,MALE,41.0,BLACK
1058655,MALE,57.0,BLACK
1058656,FEMALE,30.0,BLACK
1058657,FEMALE,46.0,BLACK
1058659,FEMALE,,
1058660,MALE,29.0,HISPANIC
1058661,FEMALE,38.0,WHITE
1058667,FEMALE,56.0,BLACK
1058668,MALE,30.0,BLACK
1058675,FEMALE,54.0,BLACK
1058676,MALE,,WHITE
1058679,FEMALE,31.0,BLACK
1058680,FEMALE,36.0,HISPANIC
1058683,MALE,25.0,BLACK
1058684,MALE,64.0,BLACK
1058685,FEMALE,,HISPANIC
1058687,MALE,,HISPANIC
1058688,MALE,38.0,BLACK
1058691,FEMALE,54.0,BLACK
1058692,FEMALE,38.0,BLACK
1058693,MALE,45.0,BLACK
1058695,FEMALE,37.0,BLACK
1058696,FEMALE,,
1058697,MALE,44.0,BLACK
1058698,MALE,52.0,BLACK
1058699,MALE,59.0,ASIAN/PACIFIC ISLANDER
1058700,MALE,46.0,WHITE
1058701,FEMALE,43.0,HISPANIC
1058705,FEMALE,31.0,BLACK
1058706,FEMALE,,
1058709,MALE,43.0,BLACK
1058710,FEMALE,,BLACK
1058711,FEMALE,42.0,BLACK
1058712,MALE,54.0,BLACK
1058715,MALE,,BLACK
1058716,FEMALE,53.0,BLACK
1058720,FEMALE,42.0,WHITE
1058721,MALE,46.0,ASIAN/PACIFIC ISLANDER
1058723,MALE,23.0,BLACK
1058724,MALE,43.0,WHITE
1058725,FEMALE,31.0,HISPANIC
1058727,MALE,,HISPANIC
1058728,FEMALE,55.0,BLACK
1058730,FEMALE,65.0,BLACK
1058731,MALE,25.0,BLACK
1058732,FEMALE,57.0,WHITE
1058741,MALE,,
1058745,FEMALE,75.0,BLACK
1058746,MALE,31.0,BLACK
1058751,FEMALE,38.0,HISPANIC
1058753,MALE,37.0,BLACK
1058754,FEMALE,55.0,WHITE
1058755,MALE,27.0,BLACK
1058760,MALE,23.0,HISPANIC
1058762,FEMALE,54.0,BLACK
1058765,FEMALE,34.0,BLACK
1058768,FEMALE,31.0,BLACK
1058769,MALE,53.0,WHITE
1058770,MALE,29.0,HISPANIC
1058772,FEMALE,51.0,BLACK
1058773,FEMALE,38.0,BLACK
1058774,FEMALE,54.0,BLACK
1058777,FEMALE,55.0,BLACK
1058778,FEMALE,58.0,WHITE
1058779,FEMALE,,BLACK
1058780,MALE,42.0,BLACK
1058781,FEMALE,39.0,HISPANIC
1058782,FEMALE,43.0,BLACK
1058784,MALE,43.0,BLACK
1058786,MALE,62.0,WHITE
1058788,FEMALE,25.0,BLACK
1058792,FEMALE,32.0,BLACK
1058793,MALE,,WHITE
1058794,MALE,,
1058794,MALE,45.0,BLACK
1058795,FEMALE,,BLACK
1058796,MALE,61.0,WHITE
1058797,FEMALE,,BLACK
1058797,FEMALE,,BLACK
1058798,FEMALE,,WHITE
1058800,MALE,54.0,WHITE
1058801,FEMALE,51.0,WHITE
1058802,MALE,,
1058803,FEMALE,53.0,BLACK
1058806,FEMALE,34.0,BLACK
1058809,FEMALE,27.0,BLACK
1058810,FEMALE,32.0,BLACK
1058817,FEMALE,42.0,BLACK
1058818,MALE,59.0,BLACK
1058820,MALE,41.0,BLACK
1058821,MALE,42.0,BLACK
1058822,MALE,58.0,BLACK
1058827,FEMALE,50.0,BLACK
1058831,FEMALE,35.0,HISPANIC
1058837,FEMALE,64.0,BLACK
1058838,FEMALE,45.0,BLACK
1058841,FEMALE,45.0,WHITE
1058842,FEMALE,42.0,BLACK
1058843,FEMALE,63.0,BLACK
1058844,MALE,54.0,WHITE
1058845,MALE,59.0,WHITE
1058846,MALE,32.0,BLACK
1058847,MALE,56.0,BLACK
1058848,FEMALE,53.0,BLACK
1058849,FEMALE,37.0,BLACK
1058850,FEMALE,39.0,BLACK
1058851,MALE,37.0,HISPANIC
1058852,MALE,28.0,BLACK
1058853,FEMALE,28.0,BLACK
1058854,FEMALE,,WHITE
1058855,MALE,,BLACK
1058856,MALE,23.0,WHITE
1058859,MALE,61.0,WHITE
1058860,MALE,53.0,WHITE
1058862,MALE,,WHITE
1058863,MALE,25.0,BLACK
1058864,FEMALE,62.0,BLACK
1058865,FEMALE,39.0,BLACK
1058866,MALE,29.0,BLACK
1058867,MALE,29.0,BLACK
1058868,MALE,46.0,WHITE
1058870,MALE,54.0,BLACK
1058872,MALE,53.0,WHITE
1058873,FEMALE,25.0,BLACK
1058874,FEMALE,36.0,BLACK
1058875,FEMALE,36.0,BLACK
1058876,FEMALE,25.0,BLACK
1058877,MALE,28.0,BLACK
1058878,FEMALE,37.0,BLACK
1058879,FEMALE,45.0,HISPANIC
1058880,FEMALE,55.0,BLACK
1058881,FEMALE,37.0,BLACK
1058883,FEMALE,51.0,BLACK
1058884,MALE,43.0,ASIAN/PACIFIC ISLANDER
1058886,FEMALE,42.0,WHITE
1058893,MALE,32.0,BLACK
1058895,FEMALE,24.0,BLACK
1058898,FEMALE,46.0,BLACK
1058899,MALE,45.0,HISPANIC
1058903,MALE,43.0,WHITE
1058907,FEMALE,49.0,BLACK
1058908,MALE,56.0,BLACK
1058909,MALE,26.0,BLACK
1058910,MALE,50.0,BLACK
1058913,MALE,59.0,HISPANIC
1058914,FEMALE,34.0,BLACK
1058916,MALE,54.0,WHITE
1058917,MALE,53.0,WHITE
1058918,MALE,55.0,WHITE
1058919,FEMALE,24.0,BLACK
1058921,MALE,46.0,WHITE
1058922,MALE,28.0,WHITE
1058924,FEMALE,36.0,BLACK
1058925,MALE,29.0,BLACK
1058927,MALE,46.0,BLACK
1058928,MALE,,HISPANIC
1058930,MALE,63.0,BLACK
1058931,FEMALE,40.0,BLACK
1058932,MALE,22.0,BLACK
1058933,MALE,29.0,BLACK
1058936,MALE,56.0,BLACK
1058937,MALE,22.0,BLACK
1058938,FEMALE,30.0,BLACK
1058941,MALE,33.0,BLACK
1058944,FEMALE,37.0,HISPANIC
1058946,FEMALE,47.0,BLACK
1058947,FEMALE,35.0,HISPANIC
1058949,FEMALE,,BLACK
1058951,FEMALE,37.0,BLACK
1058952,FEMALE,61.0,BLACK
1058954,MALE,46.0,WHITE
1058955,FEMALE,67.0,BLACK
1058956,FEMALE,41.0,BLACK
1058958,MALE,47.0,WHITE
1058959,MALE,42.0,WHITE
1058960,FEMALE,26.0,BLACK
1058962,MALE,35.0,HISPANIC
1058964,FEMALE,56.0,BLACK
1058965,FEMALE,35.0,HISPANIC
1058967,FEMALE,37.0,HISPANIC
1058968,MALE,,
1058970,FEMALE,30.0,BLACK
1058974,MALE,,WHITE
1058975,MALE,56.0,BLACK
1058976,FEMALE,31.0,HISPANIC
1058977,MALE,,WHITE
1058978,FEMALE,31.0,BLACK
1058982,MALE,61.0,WHITE
1058984,MALE,34.0,BLACK
1058985,FEMALE,70.0,BLACK
1058986,MALE,67.0,BLACK
1058987,MALE,,
1058988,MALE,38.0,WHITE
1058990,MALE,65.0,BLACK
1058991,MALE,45.0,BLACK
1058993,MALE,36.0,WHITE
1058994,FEMALE,41.0,BLACK
1058995,FEMALE,,BLACK
1058996,FEMALE,32.0,BLACK
1058997,MALE,60.0,WHITE
1059000,FEMALE,35.0,BLACK
1059002,MALE,41.0,BLACK
1059003,FEMALE,58.0,BLACK
1059004,MALE,56.0,BLACK
1059005,MALE,33.0,BLACK
1059009,FEMALE,52.0,BLACK
1059011,FEMALE,37.0,BLACK
1059015,FEMALE,49.0,BLACK
1059016,FEMALE,44.0,BLACK
1059017,MALE,36.0,BLACK
1059018,MALE,32.0,BLACK
1059020,MALE,36.0,ASIAN/PACIFIC ISLANDER
1059021,FEMALE,56.0,BLACK
1059024,MALE,28.0,
1059029,FEMALE,42.0,WHITE
1059035,FEMALE,33.0,
1059043,MALE,36.0,BLACK
1059044,MALE,,WHITE
1059045,FEMALE,41.0,HISPANIC
1059046,FEMALE,41.0,BLACK
1059048,MALE,23.0,BLACK
1059049,MALE,32.0,WHITE
1059052,FEMALE,,
1059055,FEMALE,46.0,BLACK
1059057,FEMALE,54.0,BLACK
1059060,MALE,66.0,BLACK
1059061,MALE,40.0,BLACK
1059062,MALE,57.0,BLACK
1059064,FEMALE,,BLACK
1059067,MALE,37.0,BLACK
1059068,FEMALE,46.0,BLACK
1059069,MALE,79.0,WHITE
1059070,MALE,,BLACK
1059071,MALE,41.0,BLACK
1059072,MALE,46.0,WHITE
1059074,MALE,30.0,ASIAN/PACIFIC ISLANDER
1059075,MALE,49.0,WHITE
1059076,FEMALE,29.0,WHITE
1059078,FEMALE,36.0,WHITE
1059079,MALE,22.0,BLACK
1059081,MALE,47.0,WHITE
1059083,MALE,45.0,HISPANIC
1059084,MALE,65.0,BLACK
1059085,MALE,41.0,BLACK
1059086,MALE,57.0,WHITE
1059087,MALE,28.0,BLACK
1059088,FEMALE,42.0,BLACK
1059089,FEMALE,23.0,WHITE
1059092,FEMALE,25.0,BLACK
1059093,FEMALE,30.0,BLACK
1059095,FEMALE,44.0,HISPANIC
1059099,FEMALE,58.0,BLACK
1059101,FEMALE,,HISPANIC
1059102,MALE,,BLACK
1059104,MALE,43.0,BLACK
1059108,FEMALE,,WHITE
1059110,FEMALE,31.0,WHITE
1059111,FEMALE,46.0,BLACK
1059112,FEMALE,31.0,BLACK
1059113,MALE,37.0,BLACK
1059123,FEMALE,46.0,BLACK
1059125,MALE,,WHITE
1059126,MALE,45.0,BLACK
1059127,FEMALE,42.0,BLACK
1059129,FEMALE,44.0,BLACK
1059133,FEMALE,67.0,BLACK
1059135,MALE,23.0,BLACK
1059136,MALE,,WHITE
1059138,FEMALE,38.0,BLACK
1059140,FEMALE,,
1059142,MALE,39.0,WHITE
1059143,MALE,36.0,WHITE
1059145,MALE,28.0,BLACK
1059151,FEMALE,66.0,BLACK
1059155,MALE,43.0,BLACK
1059156,FEMALE,,HISPANIC
1059157,FEMALE,59.0,BLACK
1059158,MALE,54.0,HISPANIC
1059161,MALE,31.0,WHITE
1059163,FEMALE,47.0,BLACK
1059165,MALE,28.0,HISPANIC
1059166,FEMALE,40.0,BLACK
1059168,MALE,30.0,BLACK
1059169,MALE,50.0,BLACK
1059171,MALE,38.0,BLACK
1059173,MALE,34.0,WHITE
1059174,MALE,27.0,WHITE
1059176,FEMALE,43.0,BLACK
1059178,MALE,55.0,HISPANIC
1059179,FEMALE,40.0,BLACK
1059180,FEMALE,36.0,HISPANIC
1059181,FEMALE,45.0,BLACK
1059182,FEMALE,29.0,WHITE
1059183,FEMALE,24.0,BLACK
1059184,MALE,,ASIAN/PACIFIC ISLANDER
1059185,FEMALE,58.0,BLACK
1059188,FEMALE,59.0,BLACK
1059192,FEMALE,32.0,
1059195,MALE,44.0,WHITE
1059196,FEMALE,37.0,BLACK
1059198,FEMALE,53.0,BLACK
1059200,FEMALE,37.0,BLACK
1059202,FEMALE,43.0,BLACK
1059203,MALE,45.0,BLACK
1059204,MALE,50.0,BLACK
1059205,MALE,58.0,BLACK
1059207,FEMALE,,WHITE
1059210,FEMALE,26.0,BLACK
1059211,MALE,,BLACK
1059212,MALE,33.0,BLACK
1059214,MALE,81.0,BLACK
1059215,MALE,37.0,BLACK
1059216,FEMALE,36.0,HISPANIC
1059218,MALE,29.0,BLACK
1059222,FEMALE,43.0,WHITE
1059223,FEMALE,69.0,BLACK
1059225,MALE,55.0,BLACK
1059226,FEMALE,61.0,BLACK
1059227,FEMALE,45.0,BLACK
1059228,FEMALE,31.0,BLACK
1059229,MALE,40.0,BLACK
1059230,FEMALE,32.0,BLACK
1059231,MALE,26.0,BLACK
1059232,MALE,,BLACK
1059233,MALE,29.0,BLACK
1059235,MALE,56.0,WHITE
1059237,MALE,29.0,BLACK
1059240,MALE,,BLACK
1059244,MALE,41.0,HISPANIC
1059245,MALE,59.0,BLACK
1059246,MALE,59.0,HISPANIC
1059248,MALE,36.0,BLACK
1059251,MALE,47.0,BLACK
1059252,MALE,63.0,
1059254,FEMALE,41.0,WHITE
1059255,MALE,31.0,BLACK
1059255,FEMALE,48.0,BLACK
1059256,MALE,66.0,BLACK
1059257,FEMALE,23.0,BLACK
1059258,FEMALE,57.0,WHITE
1059259,MALE,48.0,BLACK
1059260,FEMALE,60.0,BLACK
1059262,MALE,69.0,BLACK
1059264,MALE,43.0,WHITE
1059266,FEMALE,57.0,BLACK
1059267,FEMALE,57.0,WHITE
1059268,MALE,51.0,HISPANIC
1059269,FEMALE,32.0,BLACK
1059271,FEMALE,39.0,BLACK
1059272,MALE,,HISPANIC
1059273,MALE,54.0,BLACK
1059273,MALE,42.0,WHITE
1059274,MALE,36.0,BLACK
1059275,FEMALE,49.0,WHITE
1059276,MALE,55.0,BLACK
1059278,MALE,63.0,WHITE
1059280,MALE,37.0,BLACK
1059282,MALE,42.0,WHITE
1059283,FEMALE,,BLACK
1059284,MALE,34.0,HISPANIC
1059288,MALE,55.0,WHITE
1059290,MALE,49.0,BLACK
1059291,MALE,56.0,WHITE
1059292,FEMALE,62.0,BLACK
1059293,FEMALE,76.0,BLACK
1059296,MALE,42.0,WHITE
1059303,MALE,54.0,BLACK
1059305,MALE,35.0,WHITE
1059306,FEMALE,27.0,BLACK
1059307,FEMALE,52.0,BLACK
1059308,MALE,26.0,BLACK
1059309,FEMALE,37.0,BLACK
1059310,MALE,31.0,BLACK
1059311,FEMALE,42.0,BLACK
1059314,FEMALE,36.0,BLACK
1059317,FEMALE,35.0,BLACK
1059318,MALE,26.0,ASIAN/PACIFIC ISLANDER
1059319,MALE,42.0,WHITE
1059322,FEMALE,30.0,BLACK
1059323,FEMALE,67.0,BLACK
1059324,MALE,41.0,BLACK
1059326,MALE,47.0,WHITE
1059328,FEMALE,,WHITE
1059331,MALE,52.0,BLACK
1059334,FEMALE,49.0,BLACK
1059335,FEMALE,53.0,BLACK
1059338,MALE,25.0,BLACK
1059339,MALE,34.0,BLACK
1059343,MALE,39.0,WHITE
1059346,MALE,32.0,BLACK
1059347,MALE,46.0,HISPANIC
1059349,MALE,53.0,BLACK
1059350,FEMALE,37.0,BLACK
1059351,FEMALE,43.0,BLACK
1059352,MALE,35.0,HISPANIC
1059361,FEMALE,45.0,BLACK
1059362,MALE,41.0,BLACK
1059363,FEMALE,41.0,BLACK
1059365,MALE,59.0,BLACK
1059366,FEMALE,43.0,BLACK
1059367,FEMALE,50.0,BLACK
1059370,MALE,45.0,BLACK
1059371,FEMALE,40.0,BLACK
1059373,MALE,57.0,WHITE
1059375,MALE,30.0,BLACK
1059376,FEMALE,38.0,WHITE
1059377,FEMALE,52.0,WHITE
1059378,MALE,32.0,WHITE
1059381,FEMALE,52.0,HISPANIC
1059383,MALE,28.0,HISPANIC
1059384,FEMALE,35.0,BLACK
1059385,MALE,56.0,WHITE
1059386,MALE,59.0,BLACK
1059387,MALE,54.0,WHITE
1059388,FEMALE,37.0,BLACK
1059389,MALE,23.0,BLACK
1059390,FEMALE,26.0,HISPANIC
1059391,FEMALE,49.0,HISPANIC
1059395,MALE,30.0,BLACK
1059397,FEMALE,,BLACK
1059398,FEMALE,48.0,WHITE
1059399,FEMALE,,BLACK
1059403,MALE,60.0,BLACK
1059405,FEMALE,56.0,BLACK
1059406,FEMALE,30.0,BLACK
1059407,FEMALE,38.0,BLACK
1059408,MALE,23.0,BLACK
1059413,MALE,45.0,BLACK
1059414,FEMALE,29.0,BLACK
1059415,MALE,25.0,WHITE
1059416,MALE,,
1059417,MALE,49.0,BLACK
1059419,MALE,39.0,BLACK
1059420,MALE,27.0,HISPANIC
1059424,MALE,53.0,BLACK
1059425,FEMALE,83.0,BLACK
1059426,FEMALE,55.0,WHITE
1059428,FEMALE,,HISPANIC
1059429,MALE,,HISPANIC
1059430,MALE,51.0,BLACK
1059432,MALE,49.0,BLACK
1059434,FEMALE,43.0,BLACK
1059435,MALE,36.0,BLACK
1059437,MALE,26.0,BLACK
1059438,MALE,74.0,WHITE
1059443,MALE,45.0,BLACK
1059444,MALE,54.0,BLACK
1059446,MALE,44.0,BLACK
1059449,FEMALE,28.0,BLACK
1059454,FEMALE,83.0,BLACK
1059455,FEMALE,,
1059456,MALE,26.0,BLACK
1059457,FEMALE,33.0,BLACK
1059459,FEMALE,41.0,BLACK
1059463,MALE,42.0,ASIAN/PACIFIC ISLANDER
1059464,FEMALE,,BLACK
1059469,FEMALE,50.0,WHITE
1059471,FEMALE,39.0,ASIAN/PACIFIC ISLANDER
1059474,MALE,,BLACK
1059476,FEMALE,,BLACK
1059477,FEMALE,,BLACK
1059478,MALE,55.0,WHITE
1059479,FEMALE,33.0,BLACK
1059480,FEMALE,35.0,BLACK
1059481,MALE,60.0,WHITE
1059487,FEMALE,42.0,BLACK
1059488,FEMALE,32.0,BLACK
1059490,MALE,58.0,BLACK
1059490,FEMALE,66.0,BLACK
1059492,FEMALE,28.0,WHITE
1059494,FEMALE,53.0,BLACK
1059495,FEMALE,51.0,BLACK
1059496,MALE,55.0,WHITE
1059500,FEMALE,,
1059505,FEMALE,58.0,BLACK
1059507,FEMALE,49.0,BLACK
1059508,MALE,26.0,BLACK
1059511,MALE,30.0,HISPANIC
1059512,MALE,39.0,HISPANIC
1059513,MALE,30.0,HISPANIC
1059514,MALE,43.0,HISPANIC
1059517,MALE,50.0,BLACK
1059519,FEMALE,47.0,BLACK
1059524,MALE,41.0,BLACK
1059527,FEMALE,41.0,BLACK
1059534,MALE,33.0,BLACK
1059535,FEMALE,46.0,BLACK
1059537,MALE,,WHITE
1059538,MALE,,HISPANIC
1059539,FEMALE,43.0,BLACK
1059540,MALE,,WHITE
1059541,FEMALE,43.0,BLACK
1059542,FEMALE,38.0,BLACK
1059543,FEMALE,,
1059544,MALE,45.0,BLACK
1059546,MALE,36.0,BLACK
1059547,FEMALE,40.0,BLACK
1059550,FEMALE,47.0,WHITE
1059551,MALE,45.0,BLACK
1059552,MALE,49.0,BLACK
1059555,MALE,60.0,BLACK
1059557,FEMALE,55.0,WHITE
1059563,MALE,29.0,BLACK
1059564,MALE,,WHITE
1059565,MALE,31.0,BLACK
1059566,MALE,23.0,BLACK
1059567,MALE,,HISPANIC
1059570,FEMALE,47.0,BLACK
1059571,FEMALE,52.0,BLACK
1059572,FEMALE,58.0,WHITE
1059573,MALE,44.0,BLACK
1059574,FEMALE,59.0,BLACK
1059575,FEMALE,,BLACK
1059579,MALE,,BLACK
1059580,MALE,45.0,WHITE
1059581,FEMALE,44.0,WHITE
1059584,MALE,23.0,BLACK
1059587,MALE,49.0,WHITE
1059588,MALE,56.0,BLACK
1059589,MALE,,BLACK
1059590,FEMALE,,BLACK
1059591,FEMALE,,BLACK
1059592,MALE,,BLACK
1059593,FEMALE,32.0,BLACK
1059594,FEMALE,35.0,BLACK
1059596,FEMALE,,
1059601,MALE,,BLACK
1059603,FEMALE,59.0,BLACK
1059604,FEMALE,31.0,BLACK
1059606,MALE,26.0,BLACK
1059607,MALE,30.0,BLACK
1059608,FEMALE,51.0,BLACK
1059609,FEMALE,40.0,BLACK
1059610,FEMALE,30.0,BLACK
1059611,FEMALE,49.0,HISPANIC
1059614,FEMALE,43.0,BLACK
1059617,FEMALE,43.0,BLACK
1059618,FEMALE,38.0,BLACK
1059619,MALE,51.0,BLACK
1059620,FEMALE,53.0,BLACK
1059621,FEMALE,38.0,BLACK
1059622,FEMALE,33.0,BLACK
1059623,FEMALE,,BLACK
1059624,FEMALE,39.0,BLACK
1059625,MALE,28.0,BLACK
1059626,MALE,30.0,BLACK
1059627,FEMALE,37.0,BLACK
1059628,FEMALE,39.0,BLACK
1059629,MALE,64.0,WHITE
1059630,FEMALE,44.0,BLACK
1059631,MALE,45.0,BLACK
1059632,MALE,52.0,WHITE
1059634,MALE,33.0,HISPANIC
1059636,MALE,54.0,WHITE
1059638,FEMALE,31.0,BLACK
1059639,MALE,43.0,BLACK
1059640,FEMALE,26.0,BLACK
1059641,MALE,43.0,BLACK
1059643,MALE,27.0,BLACK
1059645,FEMALE,27.0,BLACK
1059646,MALE,,HISPANIC
1059647,MALE,28.0,BLACK
1059648,MALE,56.0,BLACK
1059650,MALE,58.0,BLACK
1059651,FEMALE,26.0,BLACK
1059653,MALE,51.0,BLACK
1059655,MALE,45.0,WHITE
1059656,MALE,18.0,BLACK
1059658,MALE,24.0,HISPANIC
1059659,FEMALE,55.0,BLACK
1059660,MALE,47.0,BLACK
1059661,MALE,,BLACK
1059662,MALE,,WHITE
1059664,MALE,52.0,BLACK
1059664,MALE,20.0,BLACK
1059665,FEMALE,29.0,BLACK
1059666,FEMALE,,WHITE
1059668,MALE,45.0,BLACK
1059669,FEMALE,46.0,BLACK
1059670,FEMALE,32.0,BLACK
1059671,FEMALE,29.0,BLACK
1059672,MALE,,BLACK
1059674,MALE,47.0,WHITE
1059676,MALE,49.0,BLACK
1059678,FEMALE,63.0,BLACK
1059680,FEMALE,45.0,BLACK
1059681,FEMALE,27.0,BLACK
1059684,FEMALE,29.0,BLACK
1059688,MALE,,HISPANIC
1059691,MALE,,BLACK
1059692,MALE,,HISPANIC
1059693,MALE,,BLACK
1059697,MALE,32.0,BLACK
1059701,FEMALE,49.0,HISPANIC
1059704,MALE,61.0,WHITE
1059706,FEMALE,,
1059707,MALE,59.0,BLACK
1059709,FEMALE,,BLACK
1059713,FEMALE,28.0,BLACK
1059716,MALE,39.0,WHITE
1059721,MALE,31.0,BLACK
1059724,FEMALE,,BLACK
1059727,MALE,30.0,BLACK
1059728,FEMALE,69.0,BLACK
1059729,MALE,33.0,BLACK
1059730,MALE,56.0,BLACK
1059732,MALE,22.0,BLACK
1059733,MALE,49.0,BLACK
1059735,FEMALE,46.0,WHITE
1059736,MALE,44.0,BLACK
1059738,FEMALE,32.0,HISPANIC
1059740,MALE,,BLACK
1059741,MALE,30.0,BLACK
1059742,MALE,56.0,BLACK
1059743,MALE,50.0,BLACK
1059744,FEMALE,28.0,HISPANIC
1059745,MALE,35.0,BLACK
1059748,MALE,63.0,BLACK
1059750,MALE,26.0,BLACK
1059752,MALE,45.0,BLACK
1059756,MALE,52.0,BLACK
1059757,MALE,,WHITE
1059758,FEMALE,33.0,
1059759,FEMALE,57.0,WHITE
1059760,MALE,32.0,BLACK
1059761,MALE,,BLACK
1059767,MALE,56.0,WHITE
1059769,MALE,29.0,BLACK
1059771,MALE,,WHITE
1059772,FEMALE,49.0,BLACK
1059774,FEMALE,52.0,BLACK
1059775,MALE,33.0,BLACK
1059776,MALE,43.0,BLACK
1059778,,,
1059779,FEMALE,,
1059782,FEMALE,50.0,HISPANIC
1059784,MALE,55.0,WHITE
1059785,FEMALE,,
1059785,MALE,,
1059786,FEMALE,39.0,BLACK
1059789,MALE,55.0,WHITE
1059790,FEMALE,32.0,BLACK
1059791,FEMALE,69.0,BLACK
1059792,FEMALE,56.0,BLACK
1059795,MALE,38.0,HISPANIC
1059797,MALE,25.0,BLACK
1059799,MALE,46.0,BLACK
1059801,MALE,45.0,WHITE
1059804,FEMALE,34.0,
1059807,MALE,,HISPANIC
1059808,MALE,48.0,HISPANIC
1059811,FEMALE,62.0,BLACK
1059812,FEMALE,45.0,BLACK
1059816,MALE,,
1059817,FEMALE,46.0,BLACK
1059818,MALE,38.0,BLACK
1059820,MALE,35.0,BLACK
1059822,FEMALE,28.0,WHITE
1059823,FEMALE,29.0,HISPANIC
1059824,MALE,63.0,BLACK
1059827,MALE,27.0,ASIAN/PACIFIC ISLANDER
1059828,MALE,42.0,BLACK
1059829,MALE,38.0,BLACK
1059832,MALE,41.0,BLACK
1059833,FEMALE,50.0,BLACK
1059834,MALE,47.0,BLACK
1059838,MALE,74.0,WHITE
1059839,FEMALE,54.0,BLACK
1059842,MALE,31.0,BLACK
1059843,FEMALE,48.0,BLACK
1059844,MALE,53.0,BLACK
1059845,MALE,31.0,BLACK
1059846,FEMALE,42.0,BLACK
1059847,FEMALE,27.0,BLACK
1059850,MALE,29.0,HISPANIC
1059853,MALE,35.0,BLACK
1059860,FEMALE,55.0,BLACK
1059861,MALE,43.0,BLACK
1059863,MALE,27.0,WHITE
1059865,MALE,26.0,WHITE
1059870,FEMALE,54.0,WHITE
1059875,MALE,32.0,BLACK
1059876,FEMALE,70.0,BLACK
1059878,MALE,25.0,BLACK
1059882,MALE,26.0,BLACK
1059883,FEMALE,57.0,BLACK
1059884,MALE,34.0,BLACK
1059889,MALE,29.0,HISPANIC
1059890,FEMALE,46.0,BLACK
1059891,FEMALE,,
1059895,FEMALE,38.0,BLACK
1059898,FEMALE,53.0,WHITE
1059900,FEMALE,25.0,
1059901,MALE,27.0,HISPANIC
1059902,FEMALE,36.0,BLACK
1059903,MALE,61.0,BLACK
1059904,MALE,33.0,BLACK
1059905,,52.0,
1059906,MALE,56.0,BLACK
1059909,FEMALE,25.0,WHITE
1059911,FEMALE,69.0,BLACK
1059912,FEMALE,30.0,BLACK
1059913,FEMALE,40.0,WHITE
1059915,FEMALE,47.0,BLACK
1059923,MALE,55.0,BLACK
1059925,FEMALE,58.0,WHITE
1059930,MALE,34.0,HISPANIC
1059931,FEMALE,46.0,BLACK
1059932,FEMALE,32.0,BLACK
1059933,FEMALE,33.0,BLACK
1059934,FEMALE,49.0,HISPANIC
1059937,FEMALE,45.0,BLACK
1059938,FEMALE,42.0,WHITE
1059939,FEMALE,40.0,BLACK
1059940,MALE,55.0,BLACK
1059942,FEMALE,33.0,BLACK
1059943,FEMALE,39.0,BLACK
1059945,MALE,68.0,WHITE
1059947,FEMALE,22.0,BLACK
1059948,FEMALE,28.0,BLACK
1059949,MALE,35.0,HISPANIC
1059950,MALE,56.0,HISPANIC
1059951,MALE,,
1059952,MALE,45.0,
1059953,MALE,37.0,BLACK
1059956,FEMALE,39.0,WHITE
1059957,FEMALE,57.0,BLACK
1059958,MALE,53.0,WHITE
1059960,MALE,53.0,WHITE
1059961,MALE,39.0,WHITE
1059962,MALE,32.0,BLACK
1059963,FEMALE,32.0,BLACK
1059964,FEMALE,32.0,BLACK
1059967,FEMALE,56.0,BLACK
1059971,FEMALE,31.0,BLACK
1059972,MALE,35.0,BLACK
1059974,MALE,54.0,BLACK
1059975,FEMALE,26.0,BLACK
1059979,FEMALE,30.0,BLACK
1059980,FEMALE,47.0,BLACK
1059982,MALE,33.0,WHITE
1059984,FEMALE,36.0,
1059986,MALE,45.0,WHITE
1059992,MALE,29.0,BLACK
1059994,FEMALE,31.0,BLACK
1059995,FEMALE,33.0,BLACK
1059996,MALE,37.0,BLACK
1059997,FEMALE,59.0,BLACK
1059998,MALE,36.0,BLACK
1060000,FEMALE,61.0,HISPANIC
1060001,MALE,53.0,BLACK
1060005,MALE,22.0,BLACK
1060006,MALE,42.0,HISPANIC
1060008,MALE,54.0,WHITE
1060010,FEMALE,34.0,BLACK
1060013,FEMALE,32.0,BLACK
1060014,FEMALE,34.0,BLACK
1060017,MALE,61.0,BLACK
1060019,FEMALE,,WHITE
1060020,MALE,23.0,BLACK
1060021,MALE,65.0,BLACK
1060022,MALE,43.0,BLACK
1060023,MALE,44.0,HISPANIC
1060024,MALE,33.0,BLACK
1060025,MALE,39.0,BLACK
1060027,MALE,,BLACK
1060028,MALE,,BLACK
1060030,MALE,,
